T_K,dIW_dex,rank1,rank2,rank3,rank4,P_total_bar,p_H2O_bar,p_CO2_bar,p_O2_bar,p_H2_bar,p_CO_bar,p_CH4_bar,p_N2_bar,p_NH3_bar,p_S2_bar,p_SO2_bar,p_H2S_bar
2357.142857142857,-4.0,CO,H2,CH4,H2O,1335.1120334797092,2.7327614186207394,1.9590720702211375,9.662713233781627e-10,252.8130553432324,1023.0673662904715,54.17271723378065,0.3283355908886487,0.031634881573594405,2.6919405615170672e-08,2.549168191733867e-09,0.007090620485855764
2357.142857142857,-3.1818181818181817,CO,H2,CH4,CO2,1347.7562560481992,4.2400476212910005,5.7652690588569975,6.357420076843305e-09,152.92468861879337,1173.768606619694,8.865927668413141,2.142695586300691,0.038019345035029024,1.771042764234101e-07,4.301917720694563e-08,0.011001303333979518
2357.142857142857,-2.3636363636363633,CO,H2,CO2,H2O,1347.8774177913047,5.025335075202986,15.758083162740796,4.182757891660281e-08,70.66119634124273,1250.7640459244878,0.786380862693693,4.851367281670343,0.01796848836160536,1.1652095890789041e-06,7.25991304382637e-07,0.013038721876072523
2357.142857142857,-1.5454545454545454,CO,CO2,H2,N2,1353.9848805981035,5.356113876991114,41.09923759530908,2.75197538762194e-07,29.361271194153343,1271.78839304165,0.05382316496609978,6.306637168207884,0.005487432495206284,7.666269290077534e-06,1.2251894468487678e-05,0.013896930969654706
2357.142857142857,-0.7272727272727271,CO,CO2,H2,N2,1374.0385328576058,5.491146613234871,103.32520204369385,1.8106160409563642e-06,11.73538069854666,1246.5119476989182,0.0032855234263620982,6.955607787479193,0.0014562009257572258,5.043887374549692e-05,0.00020676437862953768,0.01424727751229515
2357.142857142857,0.09090909090909083,CO,CO2,N2,H2O,1418.0498803110384,5.546097570749826,245.5412410717981,1.191264450443138e-05,4.620944366623223,1154.8450571995124,0.0001839958584652087,7.477760351571884,0.00037306960500844174,0.0003318428110910206,0.0034893220536253,0.01438960780994833
2357.142857142857,0.9090909090909092,CO,CO2,N2,H2O,1490.5487917213734,5.569447269390585,520.502003713503,7.837724612999796e-05,1.8091076978215532,954.4007454372984,9.086393734614337e-06,8.191806934960928,9.565209193990586e-05,0.002182058102939344,0.05886942880394084,0.014446065760234902
2357.142857142857,1.7272727272727275,CO2,CO,N2,H2O,1574.28747040404,5.580170213238399,908.481285189532,0.0005156699428608947,0.7066573208525515,649.4316353286874,3.6778346079985224e-07,9.0692569292158,2.4570111802499408e-05,0.014235051867125334,0.9892772269749645,0.014412535833775187
2357.142857142857,2.545454545454546,CO2,CO,SO2,N2,1659.4880705736782,5.585320473262036,1273.1657158381977,0.003392763883654524,0.275751957408946,354.8227694341578,1.1928856380255388e-08,9.858649549089124,6.2444559512720815e-06,0.08261673993848612,15.680298642512419,0.01354891884293875
2357.142857142857,3.363636363636364,CO2,CO,SO2,N2,1860.6103325705535,5.588409319047693,1540.5197553220282,0.022322120824745557,0.10756421349460057,167.37974770102713,3.3380876233113297e-10,10.618742563293164,1.5788695214695715e-06,0.14404399366033413,136.2227671726382,0.006978585335956022
2357.142857142857,4.181818181818182,CO2,SO2,CO,N2,2034.6500867556688,5.589910150417586,1686.2882838040377,0.1468646493542067,0.041946286230510825,71.42932570401739,8.445626766613995e-12,11.075591246569175,3.9267361432812983e-07,0.01212821147607535,260.0652466440333,0.0007896668505812532
2357.142857142857,5.0,CO2,SO2,CO,N2,2061.7493031962,5.590286897199939,1738.3801139611498,0.9662713233781627,0.016354296847462143,28.70771089659534,2.01159112166893e-13,11.182678668661627,9.605693468581565e-08,0.0003176374568535104,276.9055195935742,4.982527932732126e-05
2464.285714285714,-4.0,CO,H2,CH4,H2O,1345.584326350503,2.9374625430070127,1.9676569345811845,3.1981810340175518e-09,261.13785890082477,1044.1409790176228,35.013247340345664,0.35034291593466105,0.03063520470428995,3.355002267541509e-08,4.223177231379994e-09,0.006143452510922829
2464.285714285714,-3.1818181818181817,CO,H2,CO2,CH4,1349.0853949466887,4.322973853853249,5.7127929594599856,2.104189560749844e-08,149.82669558647106,1181.863542482065,5.086141080795502,2.23061339463391,0.033594278084334836,2.2073025038093753e-07,7.126981717004055e-08,0.009040998283674875
2464.285714285714,-2.3636363636363633,CO,H2,CO2,H2O,1347.6965090787437,5.049529246026838,15.541582366696527,1.384416222994937e-07,68.2286181128413,1253.4966466109522,0.4361220872516237,4.918118243909732,0.015329172237796172,1.4522413715870488e-06,1.2027515834229206e-06,0.010560445393048967
2464.285714285714,-1.5454545454545454,CO,CO2,H2,N2,1353.6475918039744,5.3646779587146245,40.489726234419045,9.108534298633099e-07,28.259757492387838,1273.1567393946898,0.029626447640227736,6.331177770068273,0.004636222369441798,9.554747253485616e-06,2.0297752600123737e-05,0.011219520331573068
2464.285714285714,-0.7272727272727271,CO,CO2,H2,N2,1373.447190241594,5.494373981311184,101.79648585401945,5.992807343003736e-06,11.283714316390391,1247.8974857639068,0.0018048994415909507,6.9601968056225365,0.0012264737034603343,6.286365251803185e-05,0.00034254684885171765,0.011490743890003041
2464.285714285714,0.09090909090909083,CO,CO2,N2,H2O,1416.955768094429,5.547260851768355,242.15751865676162,3.9428670599339936e-05,4.441416938260308,1157.3192384908432,0.00010110561826840043,7.472083545108578,0.0003138141587660709,0.0004135758426503153,0.005780688548242098,0.011600998848444184
2464.285714285714,0.9090909090909092,CO,CO2,N2,H2O,1488.8920845947082,5.569827123473754,514.5576300496084,0.0002594143239138478,1.7385763305662552,958.7344391241804,5.003500783949397e-06,8.179396332958195,8.0411956371708e-05,0.0027184872139665002,0.09750961798307457,0.011642698943022799
2464.285714285714,1.7272727272727275,CO2,CO,N2,H2O,1573.068297124213,5.5802931966535,901.3495044210022,0.001706773026550008,0.6790756467157917,654.7366031013286,2.0323576761578767e-07,9.057761235940289,2.0656513733898087e-05,0.01763729736731248,1.6341113423684592,0.011583250060876136
2464.285714285714,2.545454545454546,CO2,CO,SO2,N2,1670.397632599471,5.585456202331143,1269.9772000013058,0.011229426811166041,0.2649896304582764,359.6486310777217,6.6273891281286816e-09,9.878989244455552,5.258585427783744e-06,0.09479931071488831,24.92585325016592,0.010479190293147835
2464.285714285714,3.363636363636364,CO2,CO,SO2,N2,1901.3678008547029,5.58864049973186,1544.9979266981438,0.07388212992926627,0.10336785241272567,170.57661010621737,1.8646866323667963e-10,10.693234954893747,1.3329140715014273e-06,0.10094641767887484,169.22897266221224,0.00421820038244122
2464.285714285714,4.181818181818182,CO2,SO2,CO,N2,2038.9658940521467,5.589944556956565,1683.2395315075346,0.4860950798893149,0.04030843261732217,72.45136823319385,4.695295130867799e-12,11.085935685134816,3.304832112599768e-07,0.005764457009981036,266.0665526979897,0.0003930713324430875
2464.285714285714,5.0,CO2,SO2,CO,N2,2060.2124843171646,5.590283750477276,1733.9155466884013,3.198181034017552,0.015715614018050685,29.096295639804893,1.1174651339229723e-13,11.18009859148939,8.079587813205356e-08,0.0001445610841049519,277.21619408799614,2.4269079794183204e-05
2571.4285714285716,-4.0,CO,H2,CH4,H2O,1352.098429064158,3.0885325380069846,1.9671003619507081,9.580540254718678e-09,264.7226455187844,1059.2843554131757,22.628884792556487,0.37254243977568213,0.029066994891597687,4.105359669011944e-08,6.708262524954142e-09,0.005300947673872194
2571.4285714285716,-3.1818181818181817,CO,H2,CO2,H2O,1349.6121576004853,4.382188771212862,5.657629956888734,6.3033557437487e-08,146.43304246724597,1187.7626635114682,3.0268112300424637,2.3125062212221543,0.02979378636358661,2.7009938090319593e-07,1.1320824478040382e-07,0.007521209700055849
2571.4285714285716,-2.3636363636363633,CO,H2,CO2,H2O,1347.4788423102814,5.069264094973009,15.34289382735362,4.1471871706483863e-07,66.03923176722138,1255.7740418185788,0.2537476990324463,4.9777199363424955,0.013238654962980111,1.7770585274988638e-06,1.9105083783371935e-06,0.008700409531047658
2571.4285714285716,-1.5454545454545454,CO,CO2,H2,N2,1353.3416950794228,5.372122682201258,39.93745679525792,2.7285722284431893e-06,27.284255515694838,1274.364657063789,0.017136164068865437,6.352828293078341,0.003971708224823299,1.1691825927355784e-05,3.224193286770859e-05,0.009220194776948592
2571.4285714285716,-0.7272727272727271,CO,CO2,H2,N2,1372.9138571809765,5.497214844190049,100.41293038909491,1.7952183249707147e-05,10.884738190804054,1249.1426733066342,0.001042204125855587,6.9641365711268,0.0010478189210525919,7.692394688317467e-05,0.000544117252986879,0.009434862696444514
2571.4285714285716,0.09090909090909083,CO,CO2,N2,H2O,1415.9678854640445,5.548284833099879,239.0901697783671,0.00011811337815123381,4.282951103074218,1159.5599714350249,5.83973724041456e-05,7.466853758890743,0.00026779909977435847,0.0005060585547356891,0.009182140224375576,0.009522046958369263
2571.4285714285716,0.9090909090909092,CO,CO2,N2,H2O,1487.4300624864572,5.570159267559107,509.1524687270039,0.0007771071576224002,1.676336000404229,962.6943860989452,2.8955664300645124e-06,8.168143390306565,6.858496162427475e-05,0.0033245635741509156,0.1548433913657194,0.009552459612598905
2571.4285714285716,1.7272727272727275,CO2,CO,N2,H2O,1572.5597349087257,5.580403962278087,894.9514731034908,0.0051128461811898295,0.6547389657722944,659.7040701331173,1.1800966581441875e-07,9.048630583218392,1.7620544588585914e-05,0.021395104678467496,2.5844276546153804,0.009464816819330186
2571.4285714285716,2.545454545454546,CO2,CO,SO2,N2,1686.1594747762147,5.585614648721111,1268.3890189220256,0.03363911375168358,0.2554951209097938,364.5115052138515,3.870950292005816e-09,9.909887347274676,4.4950434171957065e-06,0.103300643741542,37.36289366125575,0.00811560576890212
2571.4285714285716,3.363636363636364,CO2,SO2,CO,N2,1934.1013947606077,5.588818375170473,1547.725451996798,0.22132290585267925,0.09966455400612773,173.40506658827692,1.0924296039189361e-10,10.7513153721344,1.1406896677502692e-06,0.06583239045207091,196.24139419205176,0.0025272450666048445
2571.4285714285716,4.181818181818182,CO2,SO2,CO,N2,2040.870982854835,5.589962809289132,1679.7810435713316,1.4561569313823635,0.03886321639959242,73.37187625538185,2.74010004765401e-12,11.09040010378638,2.8210275926618584e-07,0.0028690619268595206,269.5396048942297,0.00020572900196335036
2571.4285714285716,5.0,CO2,SO2,CO,N2,2061.8533943304897,5.590263419953368,1728.877427569193,9.580540254718677,0.015152042720350796,29.44084318782939,6.515699111946242e-14,11.170470974317062,6.892362915163692e-08,7.008911064485156e-05,277.17861418702165,1.253670128645346e-05
2678.5714285714284,-4.0,CO,H2,CH4,H2O,1355.974814610334,3.2005405069167487,1.9609624779707606,2.628802747528884e-08,265.26035114506345,1070.339371853664,14.78708709348056,0.39464456042729973,0.027277021337699988,4.943067041250317e-08,1.0268403286007265e-08,0.004579865486384594
2678.5714285714284,-3.1818181818181817,CO,H2,CO2,H2O,1349.7421254014635,4.4274788119724215,5.603342605107982,1.7295766686703538e-07,143.05880550669454,1192.3629847916684,1.8679412588304463,2.388657506687811,0.02657872882491093,3.252154044400618e-07,1.7328941640982541e-07,0.006335520214407234
2678.5714285714284,-2.3636363636363633,CO,H2,CO2,H2O,1347.2562736973814,5.086027241686398,15.160702671462218,1.1379459549107804e-06,64.06869468503496,1257.7366886087127,0.15406930115512302,5.031246229742578,0.011560908730174768,2.1396859705449007e-06,2.92444408811867e-06,0.007277848781231037
2678.5714285714284,-1.5454545454545454,CO,CO2,H2,N2,1353.064274001084,5.3786861742607055,39.43494064463185,7.486924516004855e-06,26.415114066524342,1275.4419041987926,0.01035402917617481,6.3720630256453665,0.0034443251240699408,1.4077668849891168e-05,4.935322008046614e-05,0.0076966191157343
2678.5714285714284,-0.7272727272727271,CO,CO2,H2,N2,1372.430552864635,5.499735706074063,99.15497627349178,4.9258963895828777e-05,10.529971490873512,1250.267942675481,0.0006287967663322543,6.967546861911036,0.0009064964649220456,9.262076801108498e-05,0.0008328870859197171,0.00786979675473547
2678.5714285714284,0.09090909090909083,CO,CO2,N2,H2O,1415.0729782631631,5.549192914916116,236.29723034439127,0.0003240910895927329,4.142135385977897,1161.5991968556636,3.5242506336017486e-05,7.462027875956607,0.00023144629913903096,0.0006092909411801471,0.014054846866875755,0.007939968554548012
2678.5714285714284,0.9090909090909092,CO,CO2,N2,H2O,1486.153228904824,5.5704524286856,504.21988485910606,0.002132302956585316,1.6210411042808919,966.3328237561324,1.7505953922088339e-06,8.15795071395328,5.92470801565644e-05,0.0039996212224672895,0.23692179144311545,0.007961329367833357
2678.5714285714284,1.7272727272727275,CO2,CO,N2,H2O,1572.8860980141865,5.5805074838594395,889.2419734805168,0.014029129601730438,0.6331204525256988,664.4094600870709,7.157948672853633e-08,9.042103152054029,1.5224730585470487e-05,0.02544394163211066,3.931602379677153,0.007842610938825609
2678.5714285714284,2.545454545454546,CO2,CO,SO2,N2,1706.6072354015953,5.585794596522181,1268.2419900596524,0.09230230478005452,0.24706242561529707,369.42567253946726,2.3628146295562265e-09,9.950535009413484,3.8933069049227095e-06,0.10661781484091618,52.950992005966775,0.006264749667059659
2678.5714285714284,3.363636363636364,CO2,SO2,CO,N2,1958.4629600658936,5.5889471283043335,1548.7237267313042,0.6072875302726695,0.09637421008527623,175.87657001553714,6.673104375655463e-11,10.793112201575596,9.878703841468467e-07,0.041264126916681174,216.73415683396618,0.0015202999942736952
2678.5714285714284,4.181818181818182,CO2,SO2,CO,N2,2042.4317626755453,5.589967287142499,1675.9737033412619,3.995546430866272,0.03757934338852305,74.20109707869791,1.6688452234876513e-12,11.089671273027287,2.4381953028030127e-07,0.0014963397399567167,271.54258844995167,0.00011288764802145959
2678.5714285714284,5.0,CO2,SO2,CO,O2,2071.369227631668,5.590202874444544,1721.9919504789762,26.28802747528884,0.014651314176100314,29.722363022934452,3.961438756807851e-14,11.144162561124956,5.950095876565612e-08,3.587162062464172e-05,276.61782715909857,6.814503396570663e-06
2785.714285714286,-4.0,CO,H2,CH4,H2O,1358.195667072248,3.285673323179687,1.9517494122630816,6.674294789550079e-08,264.0011341808274,1078.6764754923872,9.834756039156547,0.41642845211924245,0.025474855360360087,5.867294700991565e-08,1.5211535445808847e-08,0.0039751763271146014
2785.714285714286,-3.1818181818181817,CO,H2,CO2,H2O,1349.6769107323614,4.464085532402634,5.551452942100949,4.39124029320389e-07,139.8372932634936,1196.1424514373807,1.1928856422370682,2.459473505228195,0.023866483158630592,3.8602374679995834e-07,2.567100856529764e-07,0.005400844501729944
2785.714285714286,-2.3636363636363633,CO,H2,CO2,H2O,1347.0417168277481,5.100633426246922,14.993407896403884,2.8891428863538806e-06,62.29077086914456,1259.4637965605982,0.09716549766743207,5.079564648758707,0.010197216611151498,2.5397647947832753e-06,4.332259755681447e-06,0.006170951149674489
2785.714285714286,-1.5454545454545454,CO,CO2,H2,N2,1352.8121118569074,5.384530286072827,38.97586447254368,1.900863095715283e-05,25.63636863008769,1276.4099453323643,0.006502663282363791,6.389257675639155,0.0030195540222075785,1.6709913914285218e-05,7.311166314711002e-05,0.006514412687255891
2785.714285714286,-0.7272727272727271,CO,CO2,H2,N2,1371.990719600554,5.5019877996505935,98.00639561572947,0.00012506409861965225,10.212625291856426,1251.289877403393,0.000394393627119337,6.970520794994122,0.000792997011449225,0.00010993848255402808,0.0012338326100529268,0.006656469100669625
2785.714285714286,0.09090909090909083,CO,CO2,N2,H2O,1414.260449317227,5.55000351855392,233.7438310076457,0.0008228382569371985,4.01624431645667,1163.4634980441087,2.2110535628438497e-05,7.45756823234296,0.00020228405191379938,0.0007231606172183834,0.020819992889538685,0.006713811767568067
2785.714285714286,0.9090909090909092,CO,CO2,N2,H2O,1485.05807890465,5.570713437260133,499.7045825872591,0.005413726277583037,1.5716172065131286,969.6947132278843,1.1001297818452728e-06,8.148744790368792,5.176048787540566e-05,0.004741968540245301,0.35077153709415715,0.006727562834985701
2785.714285714286,1.7272727272727275,CO2,CO,N2,SO2,1574.1916212049955,5.580607921652349,884.1892130326148,0.03561870387223621,0.6137995399338751,668.9227997738041,4.512877561523497e-08,9.038458991779542,1.3305153042710456e-05,0.029691139907320738,5.774844116141522,0.006574635007694004
2785.714285714286,2.545454545454546,CO2,CO,SO2,N2,1730.903312936759,5.585989374948834,1269.2158734160828,0.2343472869678338,0.2395268722790399,374.34787520472594,1.4993995815544465e-09,9.998561602856107,3.4114025459579162e-06,0.10418442935928532,71.17214529746977,0.0048060391672854075
2785.714285714286,3.363636363636364,CO2,SO2,CO,N2,1975.9927052829946,5.589035995649346,1548.3058333088818,1.541848662044994,0.09343296604403004,178.03513507234462,4.230080251465351e-11,10.821160624817065,8.64609426304736e-07,0.02548124255934526,231.57984941289308,0.000927133108740475
2785.714285714286,4.181818181818182,CO2,SO2,CO,N2,2045.9124508276352,5.589953369792304,1671.535307240277,10.144334621532181,0.036431789601871455,74.93308514767381,1.0553252558477814e-12,11.081705334684264,2.130379122028692e-07,0.0008156008493341364,272.5907528330173,6.467716771973264e-05
2785.714285714286,5.0,CO2,SO2,O2,CO,2099.0033958081913,5.590052612180083,1710.635137036103,66.74294789550079,0.014203563144639613,29.89678846068232,2.4950540019813442e-14,11.080892556104939,5.185804879294682e-08,1.9182009192947046e-05,275.0433505835918,3.867016341388813e-06
2892.857142857143,-4.0,CO,H2,CH4,H2O,1359.408884013687,3.3526310138280273,1.941042189724576,1.581535296503515e-07,261.75631504829624,1085.2154100655155,6.678498266295069,0.4377480066067299,0.023766852459908058,6.876457242751708e-08,2.188773230670635e-08,0.0034723221550671405
2892.857142857143,-3.1818181818181817,CO,H2,CO2,H2O,1349.5177672661803,4.49490293595563,5.502517384217692,1.040544617538321e-06,136.8172379729849,1199.365331750894,0.7861596484235029,2.525388424892709,0.021571937351494146,4.524201442882656e-07,3.693781315979168e-07,0.004655349117431322
2892.857142857143,-2.3636363636363633,CO,H2,CO2,N2,1346.8400036245682,5.113573349946891,14.839440456983668,6.8460887561706355e-06,60.681188976510185,1261.0046391881947,0.06338865818851891,5.123385286613249,0.009075560585299245,2.976609105381419e-06,6.233657464401018e-06,0.005296091190801972
2892.857142857143,-1.5454545454545454,CO,CO2,H2,N2,1352.582202789944,5.389773295223361,38.55490350409974,4.504269251639267e-05,24.93498899851629,1277.2851711819687,0.004226705938319383,6.404714267884577,0.002672867809035066,1.9584047193530148e-05,0.00010519983850482418,0.0055821419256666645
2892.857142857143,-0.7272727272727271,CO,CO2,H2,N2,1371.5889567881916,5.504011653379258,96.95362084950415,0.0002963508393456951,9.927207926528743,1252.222126986378,0.0002560592700201397,6.973131772514621,0.0007005972737879503,0.00012884726540312075,0.0017753470819173048,0.005700398156157381
2892.857142857143,0.09090909090909083,CO,CO2,N2,H2O,1413.5219288736093,5.550731372760662,231.40077288859348,0.0019497906336068997,3.9030766004829767,1165.1752115974891,1.4358840449878072e-05,7.453442177745511,0.0001785676917567665,0.0008474582382353254,0.02995619430614043,0.005747866827179818
2892.857142857143,0.9090909090909092,CO,CO2,N2,H2O,1484.1467572836957,5.570947741833562,495.5604234790442,0.012828320389761106,1.5271969216673675,972.8192098121539,7.155587429626834e-07,8.140472187795813,4.567527679088851e-05,0.005548921176792412,0.5043285822163102,0.005754926582525626
2892.857142857143,1.7272727272727275,CO2,CO,N2,SO2,1576.6325594975829,5.580708763923832,879.7700257177175,0.08440178200975956,0.5964367639716285,673.307999898741,2.9449284700836737e-08,9.037986874100998,1.1746170227348431e-05,0.0340154330711726,8.21540777405938,0.005564714368068829
2892.857142857143,2.545454545454546,CO2,CO,SO2,N2,1757.6886345107887,5.586188684020165,1270.8781963035267,0.5553073660452624,0.2327553852101215,379.1906613672273,9.846873652925982e-10,10.05045338049187,3.0196476023367273e-06,0.09661426266662893,91.09479491166886,0.0036598292990789425
2892.857142857143,3.363636363636364,CO2,SO2,CO,N2,1988.9424166836266,5.589092993125423,1546.7698795310062,3.6535516601826012,0.09078927828081289,179.92375306699634,2.771455925645975e-11,10.83792822971838,7.639040462397788e-07,0.015759427420923275,242.0610851719794,0.0005765609846137974
2892.857142857143,4.181818181818182,CO2,SO2,CO,O2,2054.8343817666478,5.589907106011491,1665.7221665937238,24.03793025236946,0.035400297337534255,75.53956006601777,6.89680122340275e-13,11.06072563700741,1.878953377178337e-07,0.00046256098833650556,272.8481905501201,3.851517546168193e-05
2892.857142857143,5.0,CO2,SO2,O2,CO,2166.1782529294514,5.589718653630142,1690.0790368543621,158.15352965035152,0.013800707748586064,29.880509049570378,1.6164386991924636e-14,10.943873361950276,4.549371447198469e-08,1.0581804452022665e-05,271.5177717535167,2.271023847642751e-06
3000.0,-4.0,CO,H2,CH4,H2O,1360.0165011942133,3.40718395327616,1.929774711001523,3.5236275749674883e-07,259.0166636286832,1090.5442295794976,4.6348820593709394,0.4585152629924662,0.022196944880742513,7.96834116902774e-08,3.06860244580163e-08,0.003054591778349317
3000.0,-3.1818181818181817,CO,H2,CO2,H2O,1349.3163585550235,4.521604942452329,5.456645046047234,2.3183116528906867e-06,134.00895762057695,1202.1854518670382,0.5331976302286034,2.5868239707666607,0.019620448455167697,5.242589928169028e-07,5.17858881831447e-07,0.00405366902874555
3000.0,-2.3636363636363633,CO,H2,CO2,N2,1346.6524501574818,5.125168893022484,14.697368317483633,1.5252942615475867e-05,59.21864782385879,1262.3925790008864,0.04262550932860092,5.163295567900721,0.008142841304127004,3.4492609568163966e-06,8.73943445006195e-06,0.004594762059050138
3000.0,-1.5454545454545454,CO,CO2,H2,N2,1352.37189602026,5.394505960247686,38.16755018960923,0.00010035417720516869,24.30026855732808,1278.0805665026774,0.0028330069767255293,6.418678535025316,0.0023865150109254065,2.2693764506694463e-05,0.00014748756079284992,0.004836217882270633
3000.0,-0.7272727272727271,CO,CO2,H2,N2,1371.2208206660068,5.505839926582567,95.98522629039864,0.0006602634741645366,9.669233938926835,1253.0760517270223,0.00017145017097061103,6.975438372505544,0.0006244513406482723,0.0001493054715478375,0.002488982259429946,0.004935957854243616
3000.0,0.09090909090909083,CO,CO2,N2,H2O,1412.8510209606484,5.551388407171292,229.24343195865734,0.004344092766806822,3.8008365345140263,1166.753277134195,9.61662899002762e-06,7.449621589489763,0.00015904156553504648,0.000981892363834337,0.04199501095079035,0.004975682345148443
3000.0,0.9090909090909092,CO,CO2,N2,H2O,1483.4271538641656,5.5711597610353945,491.7487123813935,0.0285812296227683,1.4870729758702625,975.7407663346728,4.799472988233227e-07,8.13309614084478,4.0667841551523395e-05,0.006416832453567108,0.7063304443328281,0.004976616150505303
3000.0,1.7272727272727275,CO2,CO,SO2,N2,1580.36853310936,5.580812838836996,875.9647828730557,0.18804540570386358,0.5807553478573949,677.6211547878771,1.981878475456581e-08,9.040942181438611,1.046457078715101e-05,0.03826990560568976,11.34901289452752,0.004746390067574776
3000.0,2.545454545454546,CO2,CO,SO2,N2,1785.4336934317612,5.586381316661869,1272.7695103931371,1.2372132015678363,0.22663940800680918,383.8478952997052,6.665653569317333e-10,10.102319773044837,2.696736069568343e-06,0.0854506478214344,111.57551289495328,0.002767799459789577
3000.0,3.363636363636364,CO2,SO2,CO,N2,1999.8134891227162,5.5891218470614,1544.240439062123,8.140036712964406,0.08840106947384484,181.5655345492424,1.870123391613485e-11,10.84448100689728,6.806367783578155e-07,0.009857829481133394,249.33524968273963,0.0003666820774805098
3000.0,4.181818181818182,CO2,SO2,CO,O2,2075.4464770108953,5.589800238910423,1657.0966750632326,53.556006033916525,0.034468256828080454,75.9583335657963,4.637084087292137e-13,11.01531578408222,1.670137409934e-07,0.00027140162854251355,272.19558277662594,2.3722860676684857e-05
3000.0,5.0,CO2,O2,SO2,CO,2316.3905811659274,5.5890505873161285,1653.5082454216647,352.3627574967488,0.013436005216314315,29.549017020509922,1.0686201502921561e-14,10.68038888398351,4.002427984104692e-08,5.9286268448289656e-06,264.68767841508804,1.366748906811841e-06
